gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRSS2,0.0706666293562686,0.00740794607521442,0.0336427696786416,0.220194298685148,0.825719836661979,NA
PRSS21,0.672202833576528,-0.0295080760275015,0.0884815347758084,-0.333494170306472,0.738761289265998,NA
PRSS23,0.265784760607185,-0.0165437995406558,0.056388937931165,-0.293387322897465,0.769226114206983,NA
PRSS27,0.0803114230474479,-0.00578783385422412,0.0336427696786416,-0.172037971591221,0.86340767700363,NA
PRSS30P,0.259950201381274,-0.0224203375011425,0.0524863556670883,-0.427165064447431,0.669259105109826,NA
PRSS36,0.0694252857974554,-0.00248888887186447,0.0336427696786416,-0.0739799040221283,0.941026375702775,NA
PRSS53,0.421036906256445,-0.0273090477208334,0.0721708178172663,-0.378394599739452,0.705137479282596,NA
PRSS57,0.0607687758980474,-0.00248888887186447,0.0336427696786416,-0.0739799040221283,0.941026375702775,NA
PRSS8,0.104801555184001,0.000810056110495148,0.0336427696786416,0.0240781635469633,0.980790261237817,NA
PRTFDC1,0.173481278769429,0.00109020529687943,0.0389667326983192,0.0279778472914269,0.977679819530168,NA
PRUNE,7.37128543645963,-0.169066807965806,0.176589456208283,-0.957400354449225,0.338365219625537,NA
PRUNE2,0.38909465300156,0.0333667432737986,0.0700406788492957,0.476390917706449,0.633795903915431,NA
PRX,0.212324727418257,-0.0046140360780349,0.0456258695130861,-0.101127630602449,0.919449144427773,NA
PSAT1,3.38991299460284,-0.0415525113540461,0.163210432747884,-0.254594701174731,0.799036152208054,NA
PSCA,0.0445933266118147,-0.00248888887186448,0.0336427696786416,-0.0739799040221286,0.941026375702775,NA
PSD,0.554007186172584,0.0879042605735645,0.0872052010020649,1.00801626007929,0.313446656319764,NA
PSD3,0.545724807906111,-0.00205280649081728,0.0823753644795557,-0.0249201506273972,0.98011865434817,NA
PSD4,5.19963475873446,-0.151417672820401,0.174029381550567,-0.870069590958144,0.384262374675163,NA
PSEN1,15.5495729376252,0.00435528812099284,0.169931245905229,0.0256297074607562,0.979552690721583,NA
PSEN2,0.569808135651647,-0.0286067249063094,0.0764121498469588,-0.374374035589944,0.708126057376536,NA
PSIMCT-1,0.134911879059514,0.000907934241618331,0.0355974634365173,0.0255055881506134,0.979651691238943,NA
PSKH1,1.86614643836331,0.242810698103139,0.139843870813746,1.73629846406734,0.0825110746790684,NA
